title,url,price_raw,info_raw,source,crawl_date
  Xe mới 2025   Isuzu Dmax Prestige 1.9L 4x2 MT - ,https://bonbanh.com/oto,572 Triệu,"Xe mới | 2025 | Isuzu Dmax Prestige 1.9L 4x2 MT - 2025 | 572 Triệu | TP HCM | Mã: 6394472 | *Xe nhập khẩu, màu trắng, máy dầu 1.9 L, số tay, 5 chỗ ... | Dmax số sàn 2025 nhập khẩu Thái Lan Kích thước tổng thể DxRxC(mm): 5280x1870x1785 Khoảng cách trục(mm): 3.125 _ khoảng cách trục càng lớn thì xe vận hành càng an toàn. Lòng thùng ... | Liên hệ: | Isuzu Vân Nam | 111/2 đường số 18, KP2, P.Bình Hưng Hoà, TP.HCM TP HCM | ĐT: 0901 435 495",bonbanh,2025-12-22
  Xe cũ 2024   Toyota Corolla Cross 1.8V - 2024  8,"https://bonbanh.com/oto/page,10",828 Triệu,"Xe cũ | 2024 | Toyota Corolla Cross 1.8V - 2024 | 828 Triệu | Hà Nội | Mã: 6587039 | *Xe nhập khẩu, màu trắng, máy xăng 1.8 L, số tự động, 5 chỗ , đã đi 16,000 km ... | MUA BÁN TRAO ĐỔI XE Ô TÔ ĐÃ QUA SỬ DỤNG CÓ BẢO HÀNH CHÍNH HÃNG. TOYOTA SURE PHÁP VÂN Hà nội. Chúng tôi, mới về TOYOTA CROSS 1.8V 2024 xe 1 chủ 15000 km. Về chất lượng xe được ... | Liên hệ: | Pháp Vân | Tổ 10 Pháp Vân, Phường Hoàng Liệt Hà Nội | ĐT: 0847 655 555",bonbanh,2025-12-22
  Xe cũ 2022   Peugeot 3008 GT - 2022  780 Triệu  ,"https://bonbanh.com/oto/page,10",780 Triệu,"Xe cũ | 2022 | Peugeot 3008 GT - 2022 | 780 Triệu | Hà Nội | Mã: 6582676 | *Xe lắp ráp trong nước, màu đỏ, máy xăng 1.6 L, số tự động, 5 chỗ , đã đi 22,000 km ... | 3008 GT LINE 2022 – MÀU ĐỎ – ODO 2,2 VẠN – GIÁ TỐT Xe đẹp – form châu Âu Full option GT Line Đi gia đình cực hợp Liên hệ em để chốt deal Xem xe và lái thử tại Hà Nội | Liên hệ: | Big Car | Số 1 Nguyễn Văn Huyên, Cầu Giấy Hà Nội | ĐT: 0962 331 272",bonbanh,2025-12-22
  Xe cũ 2023   Ford Everest Wildtrak 2.0L 4x4 AT -,"https://bonbanh.com/oto/page,10",1 Tỷ 375 Triệu,"Xe cũ | 2023 | Ford Everest Wildtrak 2.0L 4x4 AT - 2023 | 1 Tỷ 375 Triệu | Hà Nội | Mã: 6582665 | *Xe nhập khẩu, màu đen, máy dầu 2.0 L, số tự động, 7 chỗ , đã đi 27,000 km ... | ‍ EVEREST WILDTRAK – SUV 7 CHỖ MẠNH MẼ – AN TOÀN ✔ Odo 27.000 km Full option ✔ Dẫn động 2 cầu – đi địa hình tốt ✔ Full lịch sử hãng – yên tâm sử dụng lâu dài Liên ... | Liên hệ: | Big Car | Số 1 Nguyễn Văn Huyên, Cầu Giấy Hà Nội | ĐT: 0962 331 272",bonbanh,2025-12-22
  Xe cũ 2019   Mazda CX8 Premium - 2019  725 Triệu,"https://bonbanh.com/oto/page,10",725 Triệu,"Xe cũ | 2019 | Mazda CX8 Premium - 2019 | 725 Triệu | Hà Nội | Mã: 6582144 | *Xe lắp ráp trong nước, màu đỏ, máy xăng 2.5 L, số tự động, 7 chỗ , đã đi 65,000 km ... | Đỏ rực chạy Form dáng quá đẹp, chưa bao giờ lỗi thời Cam kết chất lượng, check test theo yêu cầu Mua bán có văn bản, hỗ trợ vay bank Xem xe và lái thử tại Cầu Giấy - ... | Liên hệ: | Big Car | Số 1 Nguyễn Văn Huyên, Cầu Giấy Hà Nội | ĐT: 0962 331 272",bonbanh,2025-12-22
  Xe cũ 2018   Peugeot 3008 1.6 AT - 2018  580 Tri,"https://bonbanh.com/oto/page,10",580 Triệu,"Xe cũ | 2018 | Peugeot 3008 1.6 AT - 2018 | 580 Triệu | Bình Dương | Mã: 6544721 | *Xe lắp ráp trong nước, màu nâu, máy xăng 1.6 L, số tự động, 5 chỗ , đã đi 90,000 km ... | PEUGEOT 3008 cam 2018 - 1.6AL sản xuất: 2018 Odo: 90.000 km Trang bị: Cảm Biến Trước sau, Cửa sổ trời toàn cảnh, Hai ghế Chỉnh Điện, Hỗ trợ đổ đèo, Kết Nôi Apple Carplay, lót ... | Liên hệ: | Thắng Trần Auto | 202/2 Đt 743, P. An Phú, Tp Thuận An Bình Dương | ĐT: 0989 856 338",bonbanh,2025-12-22
  Xe cũ 2022   Mazda 3 1.5L Luxury - 2022  530 Tri,"https://bonbanh.com/oto/page,10",530 Triệu,"Xe cũ | 2022 | Mazda 3 1.5L Luxury - 2022 | 530 Triệu | Hà Nội | Mã: 6527690 | *Xe lắp ráp trong nước, màu xanh, máy xăng 1.5 L, số tự động, 5 chỗ , đã đi 110,000 km ... | Mazda 3 1.5 Luxury 2022 Biển HN lăn bánh 11 vạn km full lịch sử hãng Hỗ trợ trả góp Ae mua xe e tặng nguyên gói full bảo dưỡng | Liên hệ: | Đoàn quang Trung | Dm7-15 khu đất dịch vụ vạn phúc hà đông Hà Nội | ĐT: 0901 727 277",bonbanh,2025-12-22
  Xe cũ 2022   Peugeot 2008 GT Line 1.2 AT - 2022 ,"https://bonbanh.com/oto/page,10",645 Triệu,"Xe cũ | 2022 | Peugeot 2008 GT Line 1.2 AT - 2022 | 645 Triệu | Hà Nội | Mã: 6475776 | *Xe lắp ráp trong nước, màu trắng, máy xăng 1.2 L, số tự động, 5 chỗ , đã đi 60,000 km ... | Auto 88 cập bến Peugeot 2008 phiên bản Allure sản xuất 2022 chạy 6v km siêu mới Auto88 cam kết sản phẩm bán ra không đâm đụng, không ngập nước, động cơ hộp số nguyên bản, ... | Liên hệ: | Auto 88 | Số 5 Nguyễn Khánh Toàn, Cầu Giấy, Hà Nội. ( đối diện 20 ... Hà Nội | ĐT: 0961 408 888 - 0356 738 888",bonbanh,2025-12-22
  Xe cũ 2014   Lexus GX 460 - 2014  2 Tỷ 250 Triệu,"https://bonbanh.com/oto/page,10",2 Tỷ 250 Triệu,"Xe cũ | 2014 | Lexus GX 460 - 2014 | 2 Tỷ 250 Triệu | Hà Nội | Mã: 6567950 | *Xe nhập khẩu, màu trắng, máy xăng 4.6 L, số tự động, 7 chỗ , đã đi 87,000 km ... | - MỚI NHẤT VIỆT NAM, DUY NHẤT TRÊN THỊ TRƯỜNG. BẢN FULL NHẬP CHÍNH HÃNG. - ODO 87,000KM Full 100% lịch sử bảo dưỡng chính hãng ( từ 10/2015 đến 05/2025 ) - Lexus GX460 sx 2014 ... | Liên hệ: | Hà Nội - Auto | 165 Phạm Văn Đồng, Xuân Đỉnh, Bắc Từ Liêm, Hà Nội Hà Nội | ĐT: 0973 693 966 - 0973 249 999",bonbanh,2025-12-22
  Xe cũ 2019   LandRover Range Rover Vogue 3.0 - 2,"https://bonbanh.com/oto/page,10",4 Tỷ 850 Triệu,"Xe cũ | 2019 | LandRover Range Rover Vogue 3.0 - 2019 | 4 Tỷ 850 Triệu | Hà Nội | Mã: 6531444 | *Xe nhập khẩu, màu trắng, máy xăng 3.0 L, số tự động, 5 chỗ , đã đi 35,000 km ... | Range Rover Vogue 2019 đi 35.000km. Option: đèn nội thất tuỳ chỉnh, cửa hít, bậc lên xuống tự động, mâm xe hợp kim 20-inch 12 chấu, cửa sổ trời, ghế vip, 2 màn hình ghế sau, ... | Liên hệ: | Thăng Long Cars | 70 Trương Công Giai, Phường Dịch Vọng Hậu, Quận Cầu Giấy Hà Nội | ĐT: 0904 879 999",bonbanh,2025-12-22
  Xe cũ 2017   Mercedes Benz C class C250 Exclusiv,"https://bonbanh.com/oto/page,10",686 Triệu,"Xe cũ | 2017 | Mercedes Benz C class C250 Exclusive - 2017 | 686 Triệu | Hà Nội | Mã: 6586876 | *Xe lắp ráp trong nước, màu đen, máy xăng 2.0 L, số tự động, 5 chỗ , đã đi 100,000 km ... | Mercedes Benz C250 Exclusive đen nội thất kem. Sản xuất 2017 hộp số 9cấp. Tên cá nhân chạy 10v km bảo dưỡng full cấp lớn toàn bộ sẵn đi. Option : Loa bumester, Nước hoa, Cốp ... | Liên hệ: | Every Car | C27-22 Geleximco Lê Trọng Tấn, Hà Đông, Hà Nội Hà Nội | ĐT: 0328 395 555 - 0968 823 218",bonbanh,2025-12-22
  Xe cũ 2023   Ford Everest Sport 2.0L 4x2 AT - 20,"https://bonbanh.com/oto/page,10",1 Tỷ 109 Triệu,"Xe cũ | 2023 | Ford Everest Sport 2.0L 4x2 AT - 2023 | 1 Tỷ 109 Triệu | Lâm Đồng | Mã: 6530175 | *Xe nhập khẩu, màu đen, máy dầu 2.0 L, số tự động, 7 chỗ , đã đi 22,000 km ... | - Ford Everest Sport - Sản xuất : 2023 - odo ; 22.000km -Phụ kiện : film 3m, thảm taplo, lót sàn 5d - Xe cam kết không đâm đụng, không ngập nước, không tua odo | Liên hệ: | Bảo Lộc Ford Assured | Số 16G Đường Trần Phú, P.Lộc Sơn, Tp. Bảo Lộc Lâm Đồng | ĐT: 0981 249 968 - 0929 586 858",bonbanh,2025-12-22
  Xe cũ 2018   Toyota Fortuner 2.4G 4x2 MT - 2018 ,"https://bonbanh.com/oto/page,10",710 Triệu,"Xe cũ | 2018 | Toyota Fortuner 2.4G 4x2 MT - 2018 | 710 Triệu | TP HCM | Mã: 6379555 | *Xe nhập khẩu, màu bạc, máy dầu 2.4 L, số tay, 7 chỗ , đã đi 94,286 km ... | ANH/CHỊ LIÊN HỆ EM CÒN BỚT LỘC TỐT NHẤT!!!! ** Toyota Đông Sài Gòn - Đại lý xe đã qua sử dụng chính hãng uy tín ** ** Mua bán trao đổi tất cả các dòng xe đã qua sử dụng ... | Liên hệ: | Toyota Sure Đông Sài Gòn ... | 01 Lê Văn Chí, Phường Linh Chiểu, TP Thủ Đức TP HCM | ĐT: 0366 621 108",bonbanh,2025-12-22
  Xe cũ 2020   Hyundai Tucson 2.0 AT CRDi - 2020  ,"https://bonbanh.com/oto/page,10",669 Triệu,"Xe cũ | 2020 | Hyundai Tucson 2.0 AT CRDi - 2020 | 669 Triệu | Hà Nội | Mã: 6308896 | *Xe lắp ráp trong nước, màu đen, máy dầu 2.0 L, số tự động, 5 chỗ , đã đi 80,000 km ... | Hàng về liên tục. TUCSON 2.0D ▪️Sản xuất 2020 ▪️Máy dầu bản đủ. Đầy đủ lịch sử hãng ▪️Option: - nội thất da cao cấp với hàng ghế lái chỉnh điện. Nhớ ... | Liên hệ: | Salon Auto Hoàng Hải | Số 2 Nguyễn Văn Linh, Long Biên (đối diện BigC Long Biên) Hà Nội | ĐT: 0913 513 049",bonbanh,2025-12-22
  Xe cũ 2019   Ford Ranger XLS 2.2L 4x2 AT - 2019 ,"https://bonbanh.com/oto/page,10",489 Triệu,"Xe cũ | 2019 | Ford Ranger XLS 2.2L 4x2 AT - 2019 | 489 Triệu | Hà Nội | Mã: 6587033 | *Xe nhập khẩu, màu vàng, máy dầu 2.2 L, số tự động, 5 chỗ , đã đi 111,000 km ... | => Chọn xe bán tải đa công năng, chở người, chở hàng có xe này các Bác nhé: - Ford Ranger xls 2.2L 4x2 AT 2019 nhập khẩu thái lan - Xe 1 chủ từ mới, km zin 11 vạn - Tình trạng xe ... | Liên hệ: | Dương Đô | Nguyễn Phong Sắc, Cầu Giấy Hà Nội | ĐT: 0962 688 998",bonbanh,2025-12-22
  Xe cũ 2012   Audi Q5 2.0 AT - 2012  385 Triệu   ,"https://bonbanh.com/oto/page,10",385 Triệu,"Xe cũ | 2012 | Audi Q5 2.0 AT - 2012 | 385 Triệu | Hà Nội | Mã: 6469876 | *Xe nhập khẩu, màu trắng, máy xăng 2.0 L, số tự động, 5 chỗ , đã đi 130,000 km ... | Bán xe: Audi Q5 2.0AT sản xuất 2012 nhập khẩu Đức, biển hà nội lăn bánh 13 vạn kilomet chủ sử dụng kỹ bảo dưỡng rất đều đầy đủ nên xe còn cực chất ngon, máy êm gầm ... | Liên hệ: | Auto Hoàng Thanh | 132A Cổ Linh, Long Biên Hà Nội | ĐT: 0986 934 488",bonbanh,2025-12-22
  Xe cũ 2019   Mazda BT50 Luxury 2.2L 4x2 AT - 201,"https://bonbanh.com/oto/page,10",440 Triệu,"Xe cũ | 2019 | Mazda BT50 Luxury 2.2L 4x2 AT - 2019 | 440 Triệu | Hà Nội | Mã: 6583301 | *Xe nhập khẩu, màu trắng, máy dầu 2.2 L, số tự động, 5 chỗ , đã đi 120,000 km ... | Xe gia đình sử dụng như mới Cam kết không đâm va ngập nước Hỗ trợ trả góp nhanh chóng Hỗ trợ sang tên chuyển chủ Tặng phiếu bảo dưỡng miễn phí Xe bán cam kết ... | Liên hệ: | TCT Auto | 397 Nguyễn Xiển - Thanh Xuân Hà Nội | ĐT: 0943 134 776",bonbanh,2025-12-22
  Xe mới 2025   MG HS 1.5T LUX - 2025  570 Triệu  ,"https://bonbanh.com/oto/page,10",570 Triệu,"Xe mới | 2025 | MG HS 1.5T LUX - 2025 | 570 Triệu | Hà Nội | Mã: 6456752 | *Xe nhập khẩu, màu trắng, máy xăng 1.5 L, số tự động, 5 chỗ ... | MG HS được trang bị động cơ xăng 4 xi-lanh, tăng áp, dung tích 1.5L, sinh công suất tối đa 173 mã lực và mô-men xoắn cực đại 275 Nm. Kết nối với đó là hộp số tự động ... | Liên hệ: | MG Long Biên | Số 3-5 Nguyễn Văn Linh, P. Gia Thụy, Quận Long Biên Hà Nội | ĐT: 0867 866 363",bonbanh,2025-12-22
  Xe cũ 2024   VinFast VF5 Plus - 2024  420 Triệu ,"https://bonbanh.com/oto/page,10",420 Triệu,"Xe cũ | 2024 | VinFast VF5 Plus - 2024 | 420 Triệu | Lạng Sơn | Mã: 6565387 | *Xe lắp ráp trong nước, màu xanh, xe điện , số tự động, 5 chỗ , đã đi 100,000 km ... | Bán lại xe vf5 có chạy dịch vụ bản mua đứt pin tiết kiệm 100tr so với xe mới xe chạy đc 1 năm cam kết ko tai nạn ngập nước hỗ trợ sang tên chính chủ chi tiết liên hệ ... | Liên hệ: | Auto Thắng Lợi | Quốc lộ 1A Thôn Hoàng Thượng Phường Tam Thanh Tỉnh Lạng Sơn Lạng Sơn | ĐT: 0934 803 888 - 0961 186 894",bonbanh,2025-12-22
